vintage,age,dependents,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,days_since_last_transaction,gender_Male,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student
2336,64,0.0,318.0,3,2760,2368.57,2568.57,2532.41,2577.7,0.11,156.66,200.11,142.97,2451.33,2574.51,1545,False,True,False,False,False
2289,52,0.0,587.0,2,954,5399.8,5542.66,4372.86,4926.52,1143.09,1328.8,1285.94,0.23,4961.38,4814.09,1510,True,False,False,True,False
1602,84,0.0,1020.0,1,501,19923.56,20376.36,21185.58,25104.84,0.66,453.39,711.41,1731.94,20226.51,21103.53,1540,True,False,False,True,False
2228,61,0.0,1232.0,3,52,1431.0,1945.99,2186.41,2434.59,172.93,244.36,770.05,939.79,1623.36,2472.72,1532,False,False,False,True,False
2211,73,0.0,44.0,3,409,554.38,5728.66,1794.39,137.25,0.33,500.33,5098.9,508.53,2541.22,2612.6,1554,True,True,False,False,False
2088,28,0.0,783.0,3,2599,6209.91,12636.18,4701.93,5005.38,13881.39,14783.0,19147.83,5433.54,3420.53,6316.37,1507,True,False,False,True,False
1966,33,0.0,531.0,3,2722,10345.28,4950.24,5220.38,4345.67,7143.5,1.85,339.78,1616.89,6666.31,4625.58,1518,False,False,True,False,False
2060,60,0.0,904.0,2,296,1936.44,1800.44,1501.95,1807.73,786.19,857.61,650.19,650.19,1891.3,1276.42,1521,True,False,False,True,False
2223,32,0.0,649.0,3,1585,3093.64,3717.38,2775.09,2160.5,112.77,1615.14,400.67,714.96,3245.32,3433.9,1510,True,False,False,True,False
1349,30,0.0,1415.0,2,3301,4118.19,8461.87,7198.85,216.31,0.01,90771.44,5128.59,82390.01,6450.4,15057.98,1548,True,False,False,True,False
2141,73,0.0,1096.0,2,92,1279.91,1502.05,1891.24,2125.26,107.56,0.41,286.13,428.99,1319.39,1773.94,1513,False,False,False,True,False
2098,43,0.0,15.0,3,300,5313.95,5363.22,3160.93,315.67,0.2,6633.9,0.2,0.2,5349.63,3909.63,1554,True,False,False,True,False
2261,47,0.0,665.0,2,177,16624.14,16484.14,16366.16,14986.12,426.07,783.44,286.07,171.79,16747.79,16291.07,1531,True,False,True,False,False
2152,38,0.0,180.0,2,2782,8604.57,8306.57,8287.28,8496.05,301.47,311.47,3.47,34.5,8502.4,8184.84,1525,True,False,False,True,False
1535,60,0.0,409.0,2,1981,27759.14,26122.86,22589.1,20317.57,2857.16,6415.26,1220.87,714.3,26394.84,20950.56,1518,True,False,False,True,False
1663,34,0.0,1525.0,3,1024,4412.04,4631.2,4654.73,2515.35,0.31,0.31,219.47,143.17,4540.51,4649.63,1635,False,False,False,True,False
2043,67,3.0,1020.0,1,1471,9622.16,11460.15,8497.32,6739.57,1245.94,4710.3,3964.63,1098.11,11202.41,7925.46,1516,True,True,False,False,False
2230,67,0.0,996.0,2,213,5684.24,5684.77,5746.89,7494.4,0.66,0.66,0.66,74.23,5684.75,5742.1,1622,True,False,False,True,False
1398,35,0.0,491.0,2,1733,5489.95,5318.52,5360.7,5946.36,172.04,0.61,0.61,429.19,5448.57,5355.26,1528,True,False,False,True,False
2162,63,0.0,834.0,1,516,2259.98,2617.13,2465.91,2040.35,0.1,0.1,357.24,0.1,2555.55,2617.13,1572,False,False,False,True,False
2167,61,0.0,334.0,1,1364,13793.03,670.68,8501.72,2628.33,11512.79,0.9,524.49,14613.95,9948.88,12041.14,1527,True,False,True,False,False
2246,19,0.0,409.0,1,2840,1388.49,1188.49,1530.66,926.28,200.59,172.01,0.59,0.59,1285.05,1723.06,1520,False,False,False,False,True
2270,84,0.0,1020.0,1,80,526.26,5525.17,4805.87,3180.12,1515.0,919.31,13214.43,0.14,4983.85,5001.91,1507,False,False,False,True,False
2391,45,0.0,334.0,2,574,2844.36,3041.32,8674.34,9825.45,0.34,0.34,329.13,0.34,2979.42,8183.22,1570,False,False,False,True,False
2289,74,1.0,1096.0,1,11,21801.79,21816.08,21799.21,21178.03,14.66,477.51,14.66,443.23,21814.6,21801.24,1535,True,False,False,True,False
1867,57,0.0,1181.0,1,186,3434.84,3790.14,3668.47,3785.37,500.57,500.86,485.11,186.54,3394.37,3626.83,1510,False,False,True,False,False
2140,80,0.0,1096.0,1,27,-5503.96,423.06,1694.57,868.26,9471.01,2680.04,15229.44,7859.37,1050.17,2002.97,1512,True,True,False,False,False
2334,40,0.0,834.0,2,105,1428.66,1428.66,1487.24,761.07,0.09,0.09,0.09,0.09,1428.66,1428.66,1597,False,False,False,True,False
2325,34,0.0,1020.0,1,16,3013.11,2951.01,3190.39,3763.51,0.1,932.93,0.1,1904.76,3004.33,2635.57,1548,False,False,False,True,False
2280,58,0.0,409.0,3,932,2929.3,2929.3,2929.3,2620.32,0.7,0.7,0.7,0.7,2929.3,2929.3,1860,False,False,False,True,False
2039,40,0.0,705.0,2,525,160084.57,165769.11,75936.91,24.53,2276.13,168571.96,7960.67,2857.67,162884.93,64918.47,1527,False,False,False,True,False
2467,66,0.0,1020.0,2,321,2063.1,2048.96,2060.79,2873.34,25.3,14.35,0.66,120.07,2052.99,2092.29,1514,True,True,False,False,False
2107,27,0.0,1111.0,2,1351,16.69,425.82,2015.09,4418.08,71.63,1428.77,480.76,4204.1,38.74,2753.01,1534,False,False,True,False,False
2272,46,1.0,623.0,2,21,11767.73,54624.87,22606.78,11608.39,0.44,8643.3,42857.59,4075.39,33935.22,23369.76,1546,False,False,False,True,False
2311,75,0.0,1648.0,2,108,3238.89,2779.81,2744.26,941.89,459.34,0.26,0.26,0.26,3191.4,2779.81,1531,False,False,False,True,False
2314,41,0.0,1020.0,2,15,3657.13,1538.13,2031.38,1554.97,2211.4,128.83,92.4,0.26,3119.4,1533.98,1528,False,False,False,True,False
1971,46,0.0,1525.0,3,665,1622.92,1261.87,2083.61,1413.64,726.1,1474.16,1324.3,2557.67,2170.79,2835.73,1521,True,False,True,False,False
2229,48,0.0,1294.0,3,629,4185.06,3450.87,2121.33,1769.54,2255.57,2417.74,1084.19,2446.89,2129.45,2213.49,1507,True,False,True,False,False
2143,51,0.0,1076.0,3,793,13808.86,4455.22,5016.83,4227.95,1242.11,1285.96,2214.53,573.1,6366.31,3497.11,1511,True,False,False,True,False
2312,25,0.0,905.0,2,34,14651.9,11763.51,9778.42,5990.3,2903.14,6429.69,29.04,7401.43,13526.21,9929.47,1513,True,False,True,False,False
2085,40,0.0,1214.0,3,787,571.74,3428.88,3449.59,3816.01,0.34,0.34,2857.49,0.34,3034.79,3428.88,1627,False,False,False,True,False
1987,36,0.0,1150.0,2,108,3943.34,3943.34,3943.34,3919.27,0.6,0.6,0.6,0.6,3943.34,3943.34,1702,True,False,False,True,False
2264,46,0.0,589.0,2,2157,7121.87,7121.87,3238.09,4944.63,0.54,0.54,0.54,714.83,7121.87,1433.69,1590,True,False,True,False,False
2291,28,0.0,1038.0,3,156,2314.72,2314.72,2264.77,2180.08,0.3,0.3,0.3,0.3,2314.72,2314.72,1567,False,False,False,True,False
1339,90,0.0,1096.0,2,88,6021.03,6003.89,6005.24,5722.54,0.1,0.1,0.1,0.1,6011.57,6003.89,1794,False,False,False,True,False
2102,44,0.0,15.0,3,461,4445.86,4836.29,5278.05,5882.88,786.14,357.57,1251.23,1229.5,4610.16,5063.05,1516,True,False,False,True,False
2286,46,0.0,1525.0,3,38,2932.58,2929.72,2039.68,1439.67,225.94,1789.27,0.23,0.23,2931.0,1818.69,1520,False,False,False,True,False
1587,60,0.0,1181.0,2,477,1785.54,1785.45,1785.47,1747.5,0.16,0.16,0.16,0.16,1785.5,1785.45,1636,False,False,False,True,False
1934,76,2.0,118.0,2,325,3142.84,3140.58,2891.76,549.53,0.5,0.5,0.5,0.5,3141.52,3140.85,1588,True,False,False,True,False
2245,46,0.0,409.0,3,330,2043.49,2043.49,2071.92,2083.67,0.56,0.56,0.56,51.4,2043.49,2077.94,1770,False,False,False,True,False
2127,58,0.0,1020.0,2,227,2741.85,1208.14,2137.17,2246.56,3186.76,0.39,1752.84,1766.04,2037.48,1662.07,1514,False,False,False,True,False
2141,52,0.0,146.0,2,3757,2622.45,1870.09,2676.49,2896.86,809.03,0.46,15464.74,721.41,3486.33,2421.38,1521,True,False,True,False,False
2244,66,0.0,334.0,2,141,4540.76,4483.96,4414.7,3102.14,643.43,0.57,586.63,1560.09,4425.56,5178.28,1525,False,True,False,False,False
1839,39,0.0,146.0,2,77,128737.83,125728.92,105839.32,106162.11,0.6,0.6,367.34,2766.37,122472.94,100365.72,1630,True,False,True,False,False
2258,73,0.0,15.0,2,6,2326.85,2327.43,2306.71,2245.33,10.55,6.97,10.71,29.11,2326.39,2322.84,1527,True,True,False,False,False
2076,82,0.0,514.0,3,190,5400.03,5400.03,5400.03,5373.98,0.7,0.7,0.7,0.7,5400.03,5400.03,1687,True,True,False,False,False
2135,53,0.0,1020.0,3,831,1429.17,1562.24,2480.31,1820.94,0.62,2143.46,0.6,2733.23,4663.26,1278.92,1525,True,False,True,False,False
2145,28,2.0,1154.0,3,2707,8.37,1.23,2328.43,9051.9,0.67,0.67,0.67,72.1,1.97,6.76,1639,True,False,False,True,False
2089,56,1.0,1096.0,2,857,13887.91,14171.4,14155.23,11835.16,0.26,0.26,285.97,94.97,14034.01,14170.05,1644,True,False,False,True,False
1731,36,0.0,1598.0,2,220,1613.21,1596.89,1806.29,2754.98,0.09,0.09,0.09,246.27,1605.33,1656.25,1728,True,False,False,True,False
2421,23,0.0,146.0,2,140,2992.11,2992.11,2992.11,2977.43,0.14,0.14,0.14,0.14,2992.11,2992.11,1794,False,False,True,False,False
2051,44,3.0,1020.0,3,411,1203.39,1646.87,1856.23,2947.39,0.66,254.17,444.13,2876.46,1442.12,2501.52,1542,True,False,False,True,False
1511,42,0.0,630.0,3,404,19656.66,24590.49,9168.96,570.27,0.33,38857.47,4934.16,14500.33,22295.5,4966.07,1539,False,False,True,False,False
1905,52,2.0,1258.0,2,152,18890.37,4543.23,4300.6,922.44,14285.74,12500.03,0.03,11935.74,7581.65,2769.82,1512,True,False,False,True,False
2220,29,0.0,1075.0,3,1722,1818.48,1818.48,1818.48,1806.96,0.47,0.47,0.47,0.47,1818.48,1818.48,1707,True,False,False,True,False
1803,72,0.0,1232.0,2,7,250.03,250.03,5608.64,5558.93,0.21,83.63,0.21,12857.36,250.03,3543.78,1556,False,False,False,True,False
2086,23,0.0,1033.0,3,4072,2487.58,1663.77,2062.29,2305.06,1643.17,643.17,275.24,316.31,1836.78,1908.07,1510,True,False,False,False,True
2116,58,0.0,822.0,1,295,29636.94,29402.78,29824.45,28787.33,514.84,514.84,286.01,1221.21,29570.63,30045.67,1527,True,False,False,True,False
2230,69,0.0,1463.0,2,387,7220.08,6812.94,11087.1,5123.79,407.79,407.79,0.64,214.93,6911.22,6835.06,1516,False,False,False,True,False
2406,72,0.0,334.0,1,2404,9703.15,8481.84,8980.09,10345.95,950.4,856.34,88.11,56.3,9227.86,8427.76,1507,True,False,False,True,False
1515,76,0.0,834.0,2,22,2741.53,2170.1,2252.39,796.65,571.63,0.2,0.2,16.3,2386.85,2184.12,1517,False,True,False,False,False
2293,40,0.0,1111.0,2,651,4298.44,4558.76,5162.46,6212.55,5564.43,303.2,506.63,640.22,4491.61,5405.05,1507,False,False,True,False,False
2167,43,0.0,318.0,2,1217,22710.1,29336.29,27970.17,30152.49,0.59,0.59,6600.59,0.59,25237.93,29336.29,1745,False,False,False,True,False
2401,50,0.0,667.0,3,2016,3076.25,2871.91,2595.08,2627.02,504.99,944.41,0.49,0.49,3095.04,2736.59,1532,True,False,True,False,False
2061,68,0.0,925.0,2,957,2031.41,1906.91,2252.97,2558.36,0.56,0.56,0.56,686.27,1997.15,2216.58,1850,False,False,False,True,False
2373,31,0.0,15.0,2,1682,2814.78,636.82,2477.85,5287.7,7391.77,3604.2,5213.81,4510.71,2256.79,2990.94,1525,False,False,False,True,False
2355,52,0.0,1232.0,2,185,3987.23,3791.91,3673.67,2794.77,42.41,428.67,0.1,0.1,3959.06,3596.81,1527,True,False,False,True,False
2359,55,1.0,409.0,2,1441,4997.8,4997.8,5010.67,7812.7,45.73,0.56,0.56,0.56,4997.8,4994.18,1507,True,False,True,False,False
2012,57,3.0,1232.0,1,582,23712.99,33137.8,58011.38,72988.38,0.29,280.29,6375.94,12702.68,24826.67,29894.32,1562,True,False,True,False,False
2411,23,0.0,848.0,3,167,6219.68,6262.31,6432.29,4308.32,0.5,0.5,43.14,657.64,6232.36,6283.51,1651,False,False,False,True,False
1723,39,0.0,1084.0,3,1028,6164.16,1131.88,1482.34,773.92,6993.41,1114.84,525.89,1864.21,3441.77,343.44,1516,False,False,False,True,False
1920,30,0.0,409.0,2,217,2674.13,3210.75,2481.42,1375.97,0.2,548.77,536.81,0.2,2951.69,2993.97,1554,False,False,False,True,False
2210,51,0.0,1020.0,2,227,440.9,1697.18,2163.94,671.65,2320.93,58000.5,3526.07,59425.97,1239.36,4296.24,1510,False,False,True,False,False
2045,45,2.0,1598.0,3,2028,670.3,3669.67,3227.26,2867.5,7.14,0.21,3005.86,9.21,2936.17,3671.41,1511,True,False,False,True,False
2104,42,0.0,1020.0,2,411,4422.42,4146.82,3998.51,2916.45,75.21,0.01,158.03,143.84,4375.99,4147.0,1513,False,False,True,False,False
2238,49,0.0,694.0,3,1420,4898.75,2681.02,3087.82,4305.7,3000.43,143.29,557.57,488.64,3075.12,2919.7,1516,False,False,False,True,False
2220,43,2.0,514.0,2,3067,5096.81,5336.3,5034.73,4768.34,0.47,3643.33,208.28,10287.76,5165.88,4193.23,1540,False,False,False,True,False
2210,32,0.0,1020.0,2,145,3719.91,3862.77,3954.99,4607.73,5696.87,1428.94,5839.73,1428.94,4139.44,3862.77,1511,True,False,False,True,False
2285,20,0.0,745.0,2,127,3237.85,3273.88,3278.67,3283.52,0.5,1.5,36.53,27.2,3248.11,3284.74,1540,True,False,False,False,True
1979,46,0.0,1020.0,2,501,11145.71,9327.02,9748.2,9517.79,2542.02,2502.42,1927.18,4174.67,9940.28,13093.2,1507,False,False,True,False,False
2373,62,0.0,875.0,3,742,2734.91,2596.07,2514.31,2092.54,139.44,139.6,0.6,0.6,2648.73,2515.36,1517,False,False,False,True,False
2142,66,0.0,1232.0,2,539,14857.54,3986.58,5030.45,5395.73,10871.31,0.34,0.34,0.34,5860.88,3986.58,1511,False,False,False,True,False
2256,41,1.0,15.0,1,48,22664.12,35479.83,32483.23,16941.63,48784.47,49093.68,65171.61,82817.57,37153.77,44503.29,1526,False,False,False,True,False
1965,40,3.0,980.0,2,655,1407.48,1416.08,1627.2,1845.87,0.24,0.24,0.24,143.1,1415.47,1661.47,1850,True,False,False,True,False
2116,37,0.0,334.0,1,676,12548.98,13075.05,12791.88,14572.11,0.37,1.82,762.16,296.59,12826.11,11825.62,1549,True,False,False,True,False
2006,51,1.0,1232.0,2,104,26976.93,15576.0,10862.28,41230.3,11029.46,565.13,51305.5,26728.91,8545.94,9803.15,1518,True,False,False,True,False
1808,35,0.0,15.0,1,306,28.06,3519.46,2083.16,1264.35,799.29,3093.38,4286.13,363.27,2122.24,3117.23,1520,False,False,False,True,False
1957,39,2.0,995.0,1,200,6053.34,5167.63,4901.16,1579.27,714.59,2857.44,71.73,1429.06,5645.95,5216.27,1518,True,False,False,True,False
2307,65,1.0,1020.0,1,5,111546.66,253478.87,183067.16,4154.4,49428.94,359000.37,198523.14,279987.47,136280.9,374790.09,1524,False,False,False,True,False
2304,48,0.0,15.0,3,383,1664.48,2811.66,2891.21,4166.88,358.0,0.29,1477.67,221.71,2424.96,3012.35,1518,True,False,True,False,False
1950,45,0.0,1509.0,3,2663,6702.26,6702.26,5665.39,4526.63,0.41,2857.56,0.41,0.41,6702.26,5780.6,1556,False,False,False,True,False
2111,61,0.0,834.0,1,2807,13651.15,13525.75,13508.54,15223.27,1716.5,1548.85,1591.1,1429.27,13597.56,13475.81,1534,False,False,False,True,False
2412,47,0.0,1020.0,2,1452,507.16,42.48,15599.45,1833.18,0.57,0.57,6680.57,22143.43,913.03,16604.7,1624,True,False,False,True,False
2381,47,0.0,1020.0,3,114,43149.71,52774.75,53585.31,44225.51,1.37,7226.42,9346.57,4577.06,48608.0,55311.69,1521,True,False,True,False,False
2276,59,2.0,1096.0,2,4110,4435.21,5006.64,4936.41,5331.34,0.6,0.6,1143.46,0.6,4740.63,5006.64,1812,True,False,False,True,False
2321,64,1.0,664.0,2,241,5091.16,765.5,3084.94,1325.84,9545.4,0.39,4578.71,989.37,7166.63,1271.86,1507,True,False,True,False,False
2263,62,0.0,502.0,2,946,3220.38,3241.81,3244.71,3278.05,0.06,0.06,0.06,0.06,3227.77,3245.33,1731,True,False,False,True,False
1259,52,1.0,575.0,2,617,1486.33,16147.97,14663.29,4696.61,0.2,0.2,14118.57,3728.77,4307.56,18541.89,1611,True,False,True,False,False
1946,51,2.0,649.0,2,554,1399.68,1928.15,1656.3,1003.91,429.07,784.79,747.8,198.57,1650.24,1819.15,1530,True,False,True,False,False
2457,31,0.0,834.0,3,277,14156.22,13533.73,10425.66,4617.9,642.97,5871.54,20.49,0.11,13834.24,11134.19,1521,False,False,False,False,True
1982,39,0.0,745.0,2,127,5232.18,5794.95,6169.08,5461.85,828.8,357.37,1385.94,714.51,5144.25,6400.57,1511,True,False,False,True,False
1904,33,0.0,623.0,2,1022,14154.35,14154.35,14154.35,9490.57,0.06,0.06,0.06,0.06,14154.35,14154.35,1658,False,False,False,True,False
1824,39,0.0,1020.0,1,545,48878.02,30828.02,32369.32,29597.54,18571.64,82.53,657.36,164.14,35910.29,30935.14,1516,False,False,True,False,False
1950,38,0.0,617.0,2,229,1889.86,6006.25,6674.37,4783.9,0.01,0.01,3931.0,2862.87,2058.77,8810.61,1615,True,False,False,True,False
2028,76,0.0,575.0,2,1721,7061.33,5743.67,5965.26,2857.3,1766.19,9709.31,429.1,18457.67,6729.6,6084.77,1526,True,True,False,False,False
1673,48,2.0,1084.0,3,258,15104.24,18963.41,12547.84,6461.14,21.2,9606.59,3980.33,2619.39,17559.21,14038.22,1535,False,False,False,True,False
1989,34,0.0,61.0,2,3294,500.61,2214.9,3477.29,7148.38,0.67,0.67,1857.81,0.67,1584.35,2213.14,1741,True,False,False,True,False
2168,29,0.0,50.0,2,3993,5517.09,5869.95,5478.83,4644.46,1179.09,2640.51,1429.09,616.23,5467.28,5824.2,1516,False,False,False,True,False
2022,30,0.0,146.0,2,1050,35353.87,36066.87,34190.49,35977.89,429.06,1503.25,607.63,0.49,35673.36,35530.17,1518,True,False,False,True,False
2315,27,0.0,834.0,2,14,609.33,3135.88,1716.26,2753.05,1613.51,11546.64,2000.01,9218.51,1267.66,2398.01,1507,False,False,False,False,True
2363,63,0.0,1096.0,1,26,4575.83,1011.77,2585.02,1752.48,0.41,0.41,727.7,2857.56,1432.37,2440.34,1613,False,False,False,True,False
1796,36,0.0,1589.0,3,621,5076.51,5076.51,4207.53,1273.74,0.13,0.13,0.13,0.13,5076.51,5076.51,1576,True,False,False,True,False
2091,50,0.0,1388.0,3,1555,17477.81,16127.14,14978.79,10424.83,0.56,0.56,214.84,404.84,15221.4,15790.31,1583,True,False,True,False,False
2113,50,0.0,1020.0,2,1,4485.65,4794.1,4192.85,16263.85,0.53,619.1,284.81,284.81,4766.35,4266.86,1540,True,False,False,True,False
2262,59,2.0,409.0,2,503,13351.1,13588.22,13888.28,14516.83,1600.44,1600.44,2266.13,1931.54,13817.6,14050.43,1528,True,False,True,False,False
2088,25,0.0,1076.0,3,64,2800.23,2396.76,1706.17,252.3,1429.26,1430.11,1189.26,0.69,3113.42,1520.77,1533,True,False,False,False,True
2354,49,2.0,623.0,2,512,2129.02,2129.02,2926.17,2812.89,0.3,0.3,0.3,2143.16,2129.02,2599.55,1568,True,False,False,True,False
2149,35,0.0,235.0,2,733,2407.12,2285.48,2416.88,2528.32,142.96,714.39,0.1,2142.96,2319.77,2270.89,1514,True,False,False,True,False
2063,37,1.0,1096.0,3,1564,1438.71,1438.71,1438.56,1428.69,0.47,0.47,0.47,0.47,1438.71,1438.71,1587,True,False,False,True,False
2406,20,0.0,1020.0,2,1108,9392.07,9177.79,8968.97,4249.95,357.84,504.03,0.7,0.7,9394.54,8858.64,1531,True,False,False,False,True
2108,73,1.0,1181.0,2,186,52.23,47.63,1963.64,6329.36,0.49,0.49,0.49,0.49,51.75,47.63,1744,True,True,False,False,False
2367,33,0.0,1598.0,2,2028,6542.89,5682.73,6968.24,6488.18,857.21,714.36,0.07,2217.05,6541.02,7213.89,1535,False,False,False,True,False
2053,35,0.0,727.0,3,2007,78.71,128.28,2756.21,4317.21,0.4,14.69,0.4,4447.53,95.14,3110.43,1545,True,False,False,True,False
2074,28,0.0,288.0,2,462,2820.22,3113.22,3162.96,3093.67,6179.09,0.51,6439.3,153.59,3163.99,3142.19,1510,True,False,False,True,False
1892,63,0.0,146.0,1,1752,410.16,195.87,1764.14,9555.78,214.83,0.54,0.54,0.54,402.77,192.63,1535,False,False,False,True,False
2184,44,0.0,1020.0,2,288,2728.12,1351.04,2362.34,3276.94,1997.39,711.67,577.44,0.24,1659.78,1080.69,1512,True,False,True,False,False
2110,18,0.0,666.0,2,87,301.44,3672.87,3270.17,5389.08,1271.44,0.01,4714.3,0.01,2554.64,3663.65,1521,True,False,False,False,True
2279,66,0.0,409.0,1,11,2828.32,2828.32,2828.32,2810.13,0.7,0.7,0.7,0.7,2828.32,2828.32,1801,False,False,False,True,False
2020,70,0.0,1494.0,2,67,627.05,4235.5,3470.38,4174.13,0.27,0.27,2857.41,0.27,1955.12,4228.4,1784,True,True,False,False,False
2409,28,0.0,146.0,3,2841,3786.04,4732.54,5281.53,4497.63,0.1,0.1,3.66,1257.24,4409.0,5717.79,1679,False,False,False,True,False
2269,33,0.0,1563.0,2,3665,20872.23,22097.68,22776.73,26454.0,5.2,0.21,1306.57,143.07,21232.5,22148.84,1526,False,False,False,True,False
2119,61,0.0,578.0,3,2916,1771.36,1847.05,1898.48,1985.42,0.11,42.97,0.11,42.97,1792.43,1978.57,1559,True,False,True,False,False
1847,34,0.0,1180.0,2,1311,3598.13,3940.98,4530.04,3119.07,0.46,629.03,486.17,171.89,3734.09,4120.91,1559,False,False,False,True,False
2209,74,0.0,656.0,2,1383,3482.45,3510.94,3535.94,2799.01,0.44,0.44,0.44,0.44,3485.52,3546.1,1612,False,False,False,True,False
2349,36,0.0,454.0,2,1480,1525.11,1529.91,2083.46,2180.0,140043.4,0.6,154333.92,0.6,3190.55,1529.91,1532,True,False,False,True,False
2241,90,0.0,1096.0,1,92,20441.69,20396.41,20325.22,14262.79,0.09,1429.57,0.09,1426.26,20405.86,20379.66,1563,True,False,False,True,False
1920,49,0.0,1480.0,2,2938,7042.92,5878.59,5860.34,5944.85,128.63,157.2,0.06,0.06,6058.65,5826.52,1511,True,False,False,True,False
2369,43,0.0,694.0,3,142,1666.32,632.42,1634.08,503.43,31807.46,0.37,29067.97,526.07,4025.31,482.28,1525,True,False,False,True,False
2410,49,0.0,1020.0,2,321,972.81,16263.92,15227.64,20571.73,0.33,0.33,316.2,116.56,8206.89,17933.67,1604,False,False,False,True,False
1973,63,2.0,1565.0,2,1599,1781.27,1871.01,1726.14,2817.54,714.83,714.83,405.59,549.23,1397.48,1702.12,1511,False,False,True,False,False
2265,52,0.0,146.0,3,157,8578.71,6031.39,6849.94,9786.55,0.16,57.3,473.99,809.1,5704.2,6138.28,1538,False,False,False,True,False
2287,32,2.0,905.0,2,1380,1677.09,1215.05,1511.21,1337.45,843.56,1286.41,713.23,3832.49,1566.82,1471.72,1507,True,False,True,False,False
1661,71,0.0,630.0,2,281,162.54,162.54,2678.65,1909.13,0.59,0.59,0.59,4286.3,162.54,3019.68,1612,False,False,False,True,False
1637,49,2.0,1232.0,3,149,1677.57,3390.18,1994.6,1987.17,0.44,463.46,0.44,0.44,2204.42,2013.64,1543,False,False,True,False,False
2385,51,0.0,1232.0,2,962,10479.69,3336.83,4530.81,3166.53,7143.3,57.59,0.44,0.44,7031.41,3284.56,1521,False,False,False,True,False
2105,71,0.0,968.0,2,268,2600.44,2428.03,2752.35,3267.99,145.8,0.09,0.09,373.24,2466.62,2675.23,1510,True,False,False,True,False
1951,47,0.0,1150.0,2,61,4789.98,4789.98,4812.26,4942.41,0.69,0.69,0.69,0.69,4789.98,4789.98,1607,False,False,False,True,False
2332,51,1.0,146.0,3,264,853.36,412.84,1822.64,5267.72,93.06,807.34,930.8,3366.33,1079.32,1101.86,1520,False,False,False,True,False
2190,41,0.0,491.0,3,93,1873.7,8029.64,6697.59,6316.82,1429.04,1494.6,7488.81,311.56,5592.36,7557.2,1517,True,False,True,False,False
2400,53,0.0,1020.0,2,1108,161.15,1500.51,1788.23,1089.27,17295.31,2295.54,17366.67,152.01,2467.91,850.49,1513,True,False,True,False,False
1862,20,0.0,318.0,2,1217,7246.92,2972.87,3267.07,4788.94,6329.08,0.37,514.66,0.37,3228.63,2975.82,1507,False,False,False,True,False
2422,36,0.0,1347.0,3,817,39.19,973.59,1601.67,1870.88,286.19,0.47,2077.73,820.79,468.59,1806.73,1524,False,False,True,False,False
2233,32,0.0,334.0,2,676,232.19,44.32,1940.46,1065.26,104.14,32.58,5207.91,5157.62,1459.55,2361.25,1514,False,False,False,True,False
2120,60,0.0,1084.0,2,540,11631.83,3029.74,6008.5,4163.78,8721.1,0.23,7352.09,314.3,11375.05,3240.44,1534,True,True,False,False,False
2225,67,0.0,575.0,3,1721,5442.39,3885.25,4811.13,5380.42,2857.76,0.61,1086.33,543.47,5687.71,4253.91,1534,False,False,True,False,False
